bangumiId,kind,lang,title,content
2393,primary,ja-JP,黑猫与魔女的教室,これは同名漫画をアニメ化。黒猫と魔法の少女の物語。魔法と学園、癒しが特徴で、黒猫の指導と少女の成長が温かさに満ちている。
2394,primary,ja-JP,魔法姐妹露露特莉莉,これは魔法姉妹の日常を描く短編アニメ。魔法とコメディ、日常が特徴で、姉妹の掛け合いが萌えに満ちている。
2395,primary,ja-JP,关于虽然逃走的鱼很大、但钓上来的鱼却太大了这件事,これは同名漫画をアニメ化。釣りの日常と毒舌。釣りとコメディ、日常が特徴で、釣りの面白さと毒舌が笑いに満ちている。
2396,primary,ja-JP,库兹马唱歌的话家里哆啰啰,これはクズマの物語を描く短編アニメ。音楽とコメディ、日常が特徴で、クズマの歌声と家族との掛け合いが笑いに満ちている。
2397,primary,ja-JP,想结束这场“我爱你”的游戏,これは同名漫画をアニメ化。ゲームの中で告白する恋愛物語。恋愛と日常、コメディが特徴で、二人の駆け引きと胸の高鳴りが萌えに満ちている。
2398,primary,ja-JP,NEEDY GIRL OVERDOSE,"""NEEDY GIRL OVERDOSE"" は同名ゲームをアニメ化。配信少女の物語。配信と日常、群像劇が特徴で、少女の配信と心の葛藤が緊張感に満ちている。"
2399,primary,ja-JP,冻结地球,これは同名小説をアニメ化。凍りついた地球での少年たちの物語。SFと生存、群像劇がテーマで、重厚な雰囲気。少年たちの運命が緊張感に満ちている。
2400,primary,ja-JP,自動販売機に生まれ変わった俺はダンジョンを彷徨う 第3期,"""自動販売機に生まれ変わった俺はダンジョンを彷徨う 第3期"" はシリーズの続編。ダンジョンで自動販売機に転生した主人公の日常が続く。今作は自動販売機の物語がさらに発展。異世界とコメディ、日常が特徴。"
2401,primary,ja-JP,灰原同学重返过去，开启所向无敌的第二轮青春游戏,これは同名ライトノベルをアニメ化。灰原が過去に戻って青春をやり直す。青春と恋愛、群像劇が特徴で、灰原の二度目の青春が光る。
2402,primary,ja-JP,黄泉的使者,これは同名漫画をアニメ化。少年と黄泉の物語。ファンタジーとバトル、群像劇が特徴で、独特の雰囲気。少年と黄泉の冒険が緊張感に満ちている。
2403,primary,ja-JP,異世界のんびり農家 第2期,"""異世界のんびり農家 第2期"" は第1期の続編。転生した主人公の農耕生活が続く。今作はのんびりした農場の日常がさらに発展。異世界と日常、癒しが特徴で、農場のんびりと温かさが光る。"
2404,primary,ja-JP,最强王者的第二人生 第二季,これは第1期の続編。最強の王者の第二の人生が続く。今作は新たな世界での王者の冒険がさらに発展。異世界とバトル、ハーレムが特徴で、明るい雰囲気。
2405,primary,ja-JP,女神“异世界转生想成为什么”我“勇者的肋骨”,これは転生の物語を描く短編アニメ。異世界とコメディ、日常が特徴で、短いエピソードと明るい雰囲気。
2406,primary,ja-JP,ライアーゲーム,"""ライアーゲーム"" は同名漫画をアニメ化。ライアーゲームに巻き込まれた少女の物語。サスペンスと心理戦、生存がテーマで、緊迫した雰囲気。ゲームの真実と裏切りが衝撃的。"
2407,primary,ja-JP,又被杀掉了呢，侦探大人,これは同名ライトノベルをアニメ化。殺されては甦る探偵の物語。サスペンスとコメディ、群像劇が特徴で、探偵の復活と推理が光る。
2408,primary,ja-JP,轮回的花瓣,これは輪廻の物語を描く短編アニメ。ファンタジーと癒し、群像劇が特徴で、静かな雰囲気。輪廻の物語の中の温かさを描く。
2409,primary,ja-JP,ドロヘドロ 第2期,"""ドロヘドロ 第2期"" は第1期の続編。カイマンとニカイドウの物語が続く。今作は怪物と魔法使いの戦いがさらに発展。ダークファンタジーとバトル、群像劇が特徴。"
2410,primary,ja-JP,彼女、お借りします 第5期,"""彼女、お借りします 第5期"" はシリーズの続編。和也と千鶴の恋愛が続く。今作は二人の関係が新たな段階に到達。恋愛とコメディ、日常が特徴で、明るい雰囲気。"
2411,primary,ja-JP,吞噬魔物的冒险者,これは同名ライトノベルをアニメ化。魔物を喰らって強くなる冒険者。異世界とバトル、熱さが特徴で、冒険者の成長と戦いが光る。
2412,primary,ja-JP,杖と剣のウィストリア 第2期,"""杖と剣のウィストリア 第2期"" は第1期の続編。魔法学院の少年の物語が続く。今作は少年の杖と剣の戦いがさらに発展。ファンタジーと学園、バトルが特徴で、華麗なバトルシーン。"
2413,primary,ja-JP,夜桜さんちの大作戦 第2期,"""夜桜さんちの大作戦 第2期"" は第1期の続編。夜桜家のスパイコメディが続く。今作は家族と少年の日常がさらに発展。コメディとスパイ、家族が特徴で、明るい雰囲気。"
2414,primary,ja-JP,ようこそ実力至上主義の教室へ 第4期,"""ようこそ実力至上主義の教室へ 第4期"" はシリーズの続編。綾小路清隆の頭脳戦が続く。今作は学園でのゲームが新たな章に。学園と頭脳戦、群像劇が特徴で、冷静な雰囲気。"
2415,primary,ja-JP,Dr.STONE SCIENCE FUTURE 第3部,"""Dr.STONE SCIENCE FUTURE 第3部"" はシリーズの続編。千空の科学再生が続く。今作は科学と未来の章がさらに発展。科学と冒険、熱さが特徴で、熱い雰囲気。"
2416,primary,ja-JP,Re:ゼロから始める異世界生活 第4期 ロス編,"""Re:ゼロから始める異世界生活 第4期 ロス編"" はシリーズの続編。ナツキ・スバルのループが続く。今作はロス編でスバルが新たな絶望と試練に挑む。異世界とループ、群像劇がテーマで、重厚な雰囲気。"
2417,primary,ja-JP,転生したらスライムだった件 第4期,"""転生したらスライムだった件 第4期"" はシリーズの続編。リムルの建国物語が続く。今作はテンペスト連邦国でのリムルの更なる発展と新たな挑戦が展開。異世界とライトアドベンチャー、群像劇が特徴。"
2418,primary,ja-JP,本好きの下剋上 司書になるためには手段を選んでいられません 大公の養女編,"""本好きの下剋上 司書になるためには手段を選んでいられません 大公の養女編"" はシリーズの続編。本好きの少女の物語が続く。今作は大公の養女になった後の少女の生活がさらに発展。異世界と日常、成長がテーマで、温かい雰囲気。"
2419,primary,ja-JP,大贤者里德尔的时空逆行,これは同名ライトノベルをアニメ化。大賢者リデルが時を遡ってやり直す。ファンタジーと策略、群像劇が特徴で、賢者の逆転劇が光る。
2420,primary,ja-JP,ナイトワンダラー,"""ナイトワンダラー"" は同名漫画をアニメ化。少年と百鬼の物語。妖怪とサスペンス、癒しが特徴で、少年の怪異日常が光る。"
2421,primary,ja-JP,茉莉花酱的好感度正在崩坏,これはジャスミンの好感度崩壊の物語を描く短編アニメ。恋愛とコメディ、日常が特徴で、短いエピソードと明るい雰囲気。
2422,primary,ja-JP,这样高大的女孩子你喜欢吗？,これは同名漫画をアニメ化。背の高い女の子と背の低い男の子の恋愛。恋愛と日常、コメディが特徴で、身長差と二人の掛け合いが萌えに満ちている。
2423,primary,ja-JP,七米神物语,これは七メートルの神の物語を描く短編アニメ。ファンタジーと癒し、日常が特徴で、静かな雰囲気。七メートルの神の物語の中の温かさを描く。
2424,primary,ja-JP,リラックマ,"""リラックマ"" はリラックマのアニメ。リラックマのゆるい日常。可愛いペットと癒し、日常が特徴で、リラックマのぐうたら生活が温かさに満ちている。"
2425,primary,ja-JP,劇場版総集編 ガールズバンドクライ 青春狂走曲,"""劇場版総集編 ガールズバンドクライ 青春狂走曲"" はガールズバンドクライの総集編映画。バンド少女たちの物語が再構成される。今作はアニメのプロットを振り返る作品。音楽と青春、群像劇が特徴。"
2426,primary,ja-JP,劇場版総集編 ガールズバンドクライ ねぇ、未来。,"""劇場版総集編 ガールズバンドクライ ねぇ、未来。"" はガールズバンドクライの総集編映画。バンド少女たちの物語が再構成される。今作はアニメのプロットを振り返る作品。音楽と青春、群像劇が特徴。"
2427,primary,ja-JP,キャンディカリエス,"""キャンディカリエス"" はお菓子たちの物語を描く短編アニメ。萌えとコメディ、癒しが特徴で、可愛い作画と短いエピソード。お菓子たちの掛け合いを軽やかな日常で描く。"
2428,primary,ja-JP,北斗の拳,"""北斗の拳"" は北斗の拳のアニメ。ケンシロウの戦い。今作は北斗神拳の物語を巡る作品。格闘と熱さ、終末世界が特徴で、迫力あるバトルシーン。"
2429,primary,ja-JP,一脸嫌弃表情的妹子给你看胖次R,これは少女たちの日常を描く短編アダルト向けアニメ。恋愛とアダルト、日常が特徴で、アンニュイな雰囲気。
2430,primary,ja-JP,スーパーの裏でヤニ吸うふたり,"""スーパーの裏でヤニ吸うふたり"" は同名漫画をアニメ化。スーパーの裏で煙草を吸う二人。日常と癒し、サラリーマンが特徴で、二人の喫煙タイムと会話が温かさに満ちている。"
